55.142,-25.627,27.503
53.84,-26.387,28.981
63.404,-75.66,15.882
63.931,-77.448,14.316
62.601,-77.798,15.984
63.006,-79.435,14.589
64.309,-79.096,12.855
61.665,-79.758,16.249
62.015,-81.376,14.799
63.362,-81.049,13.112
60.658,-81.697,16.438
60.949,-83.28,14.924
62.321,-82.948,13.25
61.206,-84.84,13.35
62.58,-84.464,11.618
63.686,-82.564,11.512
60.358,-80.063,17.749
59.367,-81.954,17.928
59.624,-83.582,16.535
72.077,-62.183,5.698
73.141,-61.76,3.6473
73.605,-59.593,3.0454
70.978,-62.606,7.7102
71.57,-64.41,6.3272
72.615,-63.968,4.2198
70.274,-60.812,8.9496
69.845,-62.981,9.6407
70.481,-64.821,8.3731
74.13,-61.345,1.52
70.978,-66.744,6.9959
72.045,-66.223,4.8293
69.079,-61.149,10.779
62.132,-76.448,17.176
61.319,-78.123,17.472
59.838,-85.175,15.019
60.05,-86.736,13.442
61.413,-86.373,11.712
60.192,-88.282,11.781
61.534,-87.888,10.006
62.756,-85.955,9.9177
58.683,-87.091,15.074
58.813,-88.651,13.489
58.541,-85.482,16.561
60.284,-89.824,10.041
61.61,-89.387,8.236
62.84,-87.443,8.1618
58.919,-90.201,11.788
64.053,-85.492,8.0226
63.933,-84.012,9.7974
65.189,-83.518,7.869
64.998,-82.091,9.6354
64.091,-86.986,6.1968
65.273,-84.962,6.021
70.484,-24.388,6.8564
69.518,-22.875,8.3131
64.656,-80.683,11.343
65.878,-80.258,9.4483
68.471,-21.379,9.7579
68.572,-19.137,9.3828
67.533,-17.71,10.788
60.351,-91.331,8.2461
61.678,-90.866,6.4191
62.896,-88.925,6.3553
59.001,-91.756,10.032
59.078,-93.26,8.2703
60.426,-92.813,6.4624
57.744,-93.681,10.084
57.833,-95.179,8.3418
59.173,-94.75,6.5369
57.644,-92.148,11.81
57.527,-90.617,13.503
56.282,-92.547,13.555
56.414,-94.062,11.875
56.528,-95.579,10.155
57.439,-89.062,15.116
56.16,-91.012,15.192
56.64,-97.081,8.4643
57.961,-96.677,6.6615
54.889,-92.917,15.248
55.048,-94.419,13.599
59.302,-96.277,4.8661
60.508,-94.336,4.7173
54.738,-91.386,16.872
53.455,-93.263,16.89
53.637,-94.757,15.265
53.22,-91.771,18.49
51.959,-93.582,18.456
52.192,-95.077,16.886
54.503,-89.704,18.595
52.786,-90.414,20.057
51.655,-92.096,19.984
52.384,-96.572,15.29
53.805,-96.248,13.627
50.685,-95.363,18.422
50.93,-96.871,16.883
49.407,-97.115,18.385
49.719,-98.597,16.844
51.213,-98.331,15.293
49.114,-95.585,19.872
47.825,-97.276,19.782
48.169,-98.8,18.302
50.394,-93.852,19.927
48.777,-94.041,21.31
47.468,-95.716,21.188
50.063,-92.34,21.402
48.405,-92.497,22.725
47.07,-94.145,22.537
46.647,-92.588,23.893
45.288,-94.189,23.622
45.729,-95.765,22.32
47.981,-90.969,24.126
46.192,-91.034,25.236
44.824,-92.622,24.929
49.681,-90.837,22.861
47.49,-89.419,25.439
45.679,-89.447,26.495
44.329,-91.035,26.194
46.962,-87.824,26.675
45.125,-87.807,27.659
43.779,-89.392,27.361
46.401,-86.173,27.806
44.548,-86.134,28.757
43.198,-87.719,28.469
48.165,-86.142,26.71
47.592,-84.48,27.791
45.803,-84.482,28.846
43.927,-84.421,29.754
42.593,-86.023,29.512
49.301,-84.411,26.614
48.688,-82.73,27.616
46.961,-82.77,28.762
48.697,-87.754,25.518
41.169,-87.556,29.071
41.79,-89.255,28.037
39.684,-89.027,28.429
40.341,-90.753,27.461
42.398,-90.955,26.951
49.2,-89.321,24.227
50.353,-87.624,24.258
49.847,-86.031,25.496
50.804,-89.183,22.933
51.892,-87.556,22.902
51.463,-85.942,24.17
42.935,-92.597,25.806
43.427,-94.182,24.556
41.494,-94.113,25.324
42.004,-95.709,24.142
43.91,-95.761,23.285
45.157,-82.752,29.795
43.261,-82.649,30.631
41.938,-84.263,30.419
41.242,-82.434,31.2
39.817,-83.983,30.792
40.513,-85.813,29.995
42.564,-80.814,31.383
40.544,-80.563,31.9
39.11,-82.111,31.517
44.476,-80.964,30.621
43.782,-79.132,31.327
41.857,-78.943,32.03
50.379,-82.659,26.401
49.742,-80.957,27.384
48.022,-81.002,28.533
51.419,-80.885,26.146
50.738,-79.153,27.082
49.034,-79.204,28.257
52.379,-79.06,25.792
51.664,-77.312,26.697
49.978,-77.366,27.899
53.04,-80.797,24.814
54.002,-78.966,24.471
53.308,-77.227,25.43
54.636,-80.692,23.444
55.61,-78.858,23.113
54.946,-77.134,24.131
48.206,-77.324,29.047
47.303,-79.227,29.349
38.196,-90.483,27.717
38.893,-92.259,26.836
40.961,-92.483,26.423
36.751,-92.005,27.111
37.511,-93.82,26.313
39.54,-93.999,25.876
35.442,-93.637,26.732
36.215,-95.45,25.96
38.17,-95.562,25.427
34.597,-91.851,27.374
33.421,-93.529,27.283
34.241,-95.339,26.593
34.982,-97.128,25.803
36.883,-97.19,25.128
33.104,-97.079,26.66
33.782,-98.825,25.769
35.655,-98.862,24.944
56.186,-80.563,21.998
57.172,-78.723,21.687
56.543,-77.006,22.759
55.156,-82.396,22.281
56.647,-82.242,20.76
57.697,-80.413,20.523
53.622,-82.522,23.725
54.077,-84.213,22.503
55.562,-84.072,20.988
57.023,-83.93,19.411
58.092,-82.093,19.282
32.488,-91.806,27.855
31.502,-93.508,28.078
32.354,-95.297,27.428
30.531,-91.817,28.662
29.696,-93.567,29.145
30.558,-95.332,28.478
46.283,-81.022,29.645
52.027,-82.597,25.105
39.848,-78.668,32.528
38.412,-80.21,32.173
54.452,-85.892,21.208
55.903,-85.796,19.631
52.98,-85.952,22.711
53.311,-87.597,21.435
54.698,-87.633,19.883
53.521,-89.009,20.293
56.077,-87.633,18.192
56.12,-89.379,16.719
57.415,-87.426,16.568
57.293,-85.715,18.001
52.547,-84.294,23.958
43.087,-77.269,31.942
41.153,-77.044,32.592
44.368,-97.36,22.045
46.157,-97.345,20.997
44.846,-98.968,20.783
46.576,-98.912,19.624
43.024,-98.977,21.804
43.551,-100.62,20.613
45.32,-100.56,19.48
41.719,-100.61,21.609
42.301,-102.31,20.43
44.066,-102.24,19.355
45.776,-102.14,18.125
46.992,-100.45,18.195
47.412,-101.99,16.737
48.584,-100.26,16.78
44.612,-103.88,17.984
46.271,-103.75,16.657
39.139,-76.741,33.048
37.722,-78.287,32.766
52.227,-89.138,21.584
31.965,-98.817,26.765
32.559,-100.51,25.706
34.421,-100.53,24.785
30.767,-100.52,26.759
31.343,-102.2,25.654
33.167,-102.19,24.642
29.596,-102.25,26.785
30.222,-103.94,25.756
31.96,-103.88,24.61
33.812,-103.9,23.643
35.068,-102.24,23.785
30.863,-105.64,24.742
32.61,-105.6,23.622
28.513,-104.02,26.944
29.194,-105.74,25.981
27.804,-102.28,27.838
26.752,-104.07,28.062
27.529,-105.83,27.246
25.936,-102.27,28.813
24.983,-104.13,29.196
25.832,-105.92,28.468
26.595,-107.67,27.605
28.23,-107.56,26.296
27.277,-109.4,26.621
28.879,-109.28,25.278
29.85,-107.45,24.977
30.491,-109.16,23.951
31.515,-107.36,23.74
27.903,-111.08,25.569
29.501,-110.97,24.219
25.637,-109.51,27.892
26.277,-111.2,26.859
24.921,-107.79,28.822
23.952,-109.61,29.084
24.61,-111.31,28.071
23.212,-107.9,29.98
22.23,-109.71,30.241
22.904,-111.4,29.235
21.156,-111.49,30.354
21.77,-113.14,29.248
23.525,-113.07,28.15
24.125,-106.05,29.635
19.969,-113.19,30.276
20.532,-114.82,29.081
22.362,-114.79,28.092
18.648,-114.77,29.989
19.163,-116.42,28.735
21.123,-116.44,27.874
16.804,-116.15,29.575
17.744,-117.96,28.193
19.819,-118.05,27.516
19.358,-111.55,31.384
18.137,-113.16,31.189
18.514,-119.67,27.09
20.537,-119.71,26.413
21.769,-118.07,26.702
16.279,-119.56,27.709
17.38,-121.41,26.819
19.346,-121.41,26.168
20.47,-109.8,31.348
18.662,-109.86,32.346
17.491,-111.56,32.284
25.224,-112.97,26.994
26.886,-112.83,25.778
24.133,-114.71,27.026
22.971,-116.42,26.928
24.766,-116.32,25.889
25.851,-114.56,25.883
23.634,-118.03,25.79
34.449,-105.63,22.655
35.713,-103.97,22.791
33.249,-107.32,22.628
35.053,-107.34,21.611
36.326,-105.69,21.748
33.858,-109.03,21.593
35.638,-109.04,20.541
36.913,-107.39,20.66
34.419,-110.72,20.536
36.196,-110.73,19.46
37.494,-109.08,19.574
38.035,-110.76,18.431
39.34,-109.11,18.574
38.79,-107.45,19.731
39.846,-110.75,17.348
41.126,-109.09,17.473
40.617,-107.46,18.711
40.058,-105.82,19.921
38.212,-105.76,20.859
39.414,-104.09,21.099
37.577,-104.03,21.956
41.606,-110.7,16.181
42.849,-109.01,16.247
42.375,-107.41,17.57
44.075,-107.3,16.322
43.553,-105.68,17.739
41.828,-105.79,18.881
44.522,-108.88,14.946
45.717,-107.13,14.974
45.222,-105.54,16.452
43.301,-110.61,14.898
44.946,-110.46,13.543
46.14,-108.69,13.555
46.559,-110.25,12.104
47.719,-108.43,12.08
47.287,-106.9,13.545
48.353,-109.94,10.386
49.307,-107.87,10.637
48.736,-106.6,12.172
21.464,-107.99,31.108
19.694,-108.07,32.172
46.828,-105.34,15.047
21.306,-121.41,25.439
22.479,-119.71,25.62
23.221,-121.38,24.599
24.356,-119.65,24.707
22.101,-123.12,24.531
23.972,-123.05,23.593
25.073,-121.29,23.628
25.789,-122.94,22.559
26.828,-121.14,22.503
26.143,-119.53,23.652
25.446,-117.89,24.764
20.205,-123.17,25.382
21.062,-124.91,24.615
22.919,-124.83,23.669
16.779,-109.84,33.223
15.506,-111.47,32.98
16.212,-113.12,31.885
14.797,-109.69,33.917
13.359,-111.22,33.36
14.053,-112.98,32.237
12.652,-109.36,34.352
11.009,-110.81,33.55
11.724,-112.63,32.354
15.72,-117.72,28.697
31.309,-97.087,27.688
30.203,-98.846,27.854
28.994,-100.56,27.829
45.358,-112.04,12.117
46.956,-111.83,10.657
29.577,-97.151,28.849
28.432,-98.883,28.937
43.724,-112.22,13.495
44.121,-113.8,12.078
45.746,-113.6,10.676
38.534,-112.41,17.209
40.326,-112.37,16.073
36.7,-112.41,18.283
37.221,-114.07,17.073
39.022,-114.03,15.953
37.737,-115.73,15.815
39.478,-115.67,14.624
40.763,-113.99,14.748
35.435,-114.16,18.19
35.966,-115.92,16.963
42.055,-112.32,14.839
12.555,-114.44,31.074
15.023,-114.65,30.964
10.112,-113.99,31.079
11.003,-115.84,29.79
13.764,-116.41,29.648
8.608,-115.38,29.776
9.3289,-117.22,28.774
11.659,-117.73,28.805
7.7034,-113.58,31.056
6.2326,-114.98,29.781
7.1008,-116.77,28.722
14.013,-118.47,28.49
5.3074,-113.19,31.076
3.8032,-114.61,29.861
4.7806,-116.4,28.674
2.8914,-112.83,31.167
1.3706,-114.28,29.967
2.3019,-116.07,28.654
-0.16639,-115.71,28.625
0.70978,-117.57,27.524
3.3689,-118.11,27.806
4.3827,-111.39,32.332
1.9802,-111.03,32.294
0.49017,-112.49,31.202
3.4423,-109.54,33.401
1.0969,-109.1,33.137
-0.36673,-110.61,32.093
-1.0349,-113.9,29.899
-2.5,-115.25,28.414
-1.6771,-117.14,27.299
-3.8595,-116.57,27.004
-3.1269,-118.53,26.124
-0.95798,-119.08,26.586
6.7792,-111.78,32.354
9.2557,-112.19,32.376
17.005,-114.45,30.797
-1.8567,-112.03,30.904
5.8222,-109.93,33.585
8.3518,-110.35,33.637
7.402,-108.22,34.789
4.8524,-108.06,34.517
5.7428,-117.95,28.128
2.5987,-107.58,34.163
0.40272,-107.04,33.631
-1.0867,-108.53,32.563
9.5994,-119.09,28.435
11.975,-119.7,28.365
7.4681,-118.53,28.283
-2.498,-109.95,31.469
4.0548,-106.04,34.897
1.9245,-105.51,34.463
14.252,-120.48,27.909
12.385,-121.77,28.264
14.398,-122.55,27.712
15.764,-121.46,27.321
-3.2799,-113.35,29.434
-4.5836,-114.62,27.938
1.2071,-119.62,27.158
44.512,-115.36,10.644
46.104,-115.13,9.2315
47.301,-113.38,9.2387
31.125,-110.86,22.906
32.158,-109.07,22.724
30.087,-112.64,23.12
31.673,-112.57,21.793
32.762,-110.77,21.683
27.707,-119.39,22.502
27.109,-117.75,23.631
27.14,-100.55,28.773
41.167,-115.61,13.347
42.45,-113.92,13.442
42.905,-104,19.152
50.951,-84.312,25.343
17.882,-108.11,33.126
16.015,-108.05,33.977
22.39,-106.15,30.747
58.695,-78.563,20.225
58.11,-76.859,21.336
59.632,-76.68,19.857
58.991,-74.97,20.918
57.428,-75.126,22.355
19.201,-124.98,25.542
20.092,-126.72,24.831
21.92,-126.64,23.845
18.242,-126.8,25.795
19.117,-128.53,25.027
20.94,-128.46,24.046
19.92,-130.25,24.175
21.755,-130.18,23.203
22.756,-128.36,23.019
23.561,-130.08,22.167
24.551,-128.25,21.962
23.744,-126.54,22.819
25.348,-129.97,21.102
26.323,-128.13,20.861
25.531,-126.43,21.735
35.993,-90.256,27.793
42.507,-97.33,22.968
41.153,-98.924,22.712
40.599,-97.25,23.803
39.277,-98.851,23.546
39.855,-100.55,22.494
40.074,-95.615,24.869
38.715,-97.188,24.527
37.464,-98.839,24.252
20.683,-131.95,23.255
22.523,-131.88,22.288
21.415,-133.63,22.261
23.244,-133.55,21.281
24.317,-131.78,21.236
19.503,-133.67,23.109
20.177,-135.31,21.988
22.087,-135.26,21.134
25.014,-133.44,20.2
26.081,-131.66,20.133
18.204,-135.31,22.78
18.847,-136.93,21.555
20.817,-136.9,20.753
19.463,-138.47,20.192
21.455,-138.34,19.38
22.713,-136.74,19.886
26.734,-133.31,19.036
27.788,-131.5,18.943
27.096,-129.84,19.963
18.797,-131.99,24.119
17.567,-133.66,23.926
18.084,-130.3,25.058
16.961,-132.02,24.94
16.823,-136.9,22.341
17.421,-138.49,20.959
15.31,-138.4,21.69
15.871,-139.94,20.038
18.032,-139.97,19.359
14.739,-136.79,23.137
13.16,-138.21,22.414
13.654,-139.77,20.723
12.623,-136.58,23.922
10.974,-137.92,23.135
11.436,-139.51,21.443
9.1602,-139.12,22.118
9.5365,-140.69,20.194
11.83,-141.03,19.442
8.692,-137.46,23.758
6.7901,-138.59,22.621
7.1926,-140.24,20.817
6.3279,-136.82,24.21
4.3365,-137.9,22.893
4.7933,-139.64,21.181
10.444,-136.23,24.651
8.2,-135.71,25.24
9.9278,-134.46,26.009
7.7421,-133.89,26.562
5.895,-134.99,25.659
9.4304,-132.59,27.183
7.3193,-131.98,27.655
5.5272,-133.1,26.907
3.8909,-135.99,24.447
8.9483,-130.67,28.107
7.0184,-129.99,28.493
5.2616,-131.16,27.911
12.082,-134.89,25.293
3.6145,-133.99,25.915
1.6541,-134.84,24.615
1.5927,-137.03,22.823
11.67,-132.92,26.525
10.798,-131.01,27.582
10.187,-129.39,28.275
8.6526,-128.75,28.715
